ObjInstance,Identifier,MethodName,ElapsedMilliseconds,Version
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,FINISH,315,Version0
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,GenerateOrders,141,Version0
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,OnInit_OnParam,169,Version0
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,OnParam_OnAfterRender,305,Version0
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,PopulateChartOrderState,12,Version0
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,SetParam,5,Version0
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,SetParam_OnInit,12,Version0
VersionComponent,f180a8df-e99b-4491-9e2e-6d4bfb4024ca,VisualizeOrderStatusSuccess,9,Version0
BenchmarkComponent,f7e38033-239e-42e2-a99f-453199aefb92,FINISH,341,Version0
BenchmarkComponent,f7e38033-239e-42e2-a99f-453199aefb92,OnInit_OnParam,175,Version0
BenchmarkComponent,f7e38033-239e-42e2-a99f-453199aefb92,OnParam_OnAfterRender,341,Version0
BenchmarkComponent,f7e38033-239e-42e2-a99f-453199aefb92,SetParam,170,Version0
BenchmarkComponent,f7e38033-239e-42e2-a99f-453199aefb92,SetParam_OnInit,174,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,FINISH,337,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,GenerateOrders,137,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,OnInit_OnParam,164,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,OnParam_OnAfterRender,327,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,PopulateChartOrderState,11,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,SetParam,5,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,SetParam_OnInit,12,Version0
VersionComponent,f7e38033-239e-42e2-a99f-453199aefb92,VisualizeOrderStatusSuccess,9,Version0
BenchmarkComponent,f96b4205-9701-4819-a805-23b3f05e69d0,FINISH,325,Version0
BenchmarkComponent,f96b4205-9701-4819-a805-23b3f05e69d0,OnInit_OnParam,175,Version0
BenchmarkComponent,f96b4205-9701-4819-a805-23b3f05e69d0,OnParam_OnAfterRender,325,Version0
BenchmarkComponent,f96b4205-9701-4819-a805-23b3f05e69d0,SetParam,171,Version0
BenchmarkComponent,f96b4205-9701-4819-a805-23b3f05e69d0,SetParam_OnInit,175,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,FINISH,321,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,GenerateOrders,138,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,OnInit_OnParam,165,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,OnParam_OnAfterRender,311,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,PopulateChartOrderState,12,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,SetParam,5,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,SetParam_OnInit,11,Version0
VersionComponent,f96b4205-9701-4819-a805-23b3f05e69d0,VisualizeOrderStatusSuccess,9,Version0
BenchmarkComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,FINISH,314,Version0
BenchmarkComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,OnInit_OnParam,177,Version0
BenchmarkComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,OnParam_OnAfterRender,313,Version0
BenchmarkComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,SetParam,173,Version0
BenchmarkComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,SetParam_OnInit,177,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,FINISH,310,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,GenerateOrders,139,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,OnInit_OnParam,166,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,OnParam_OnAfterRender,299,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,PopulateChartOrderState,12,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,SetParam,6,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,SetParam_OnInit,12,Version0
VersionComponent,fac469ee-4742-4d99-a50d-b4b52b5c4702,VisualizeOrderStatusSuccess,9,Version0
BenchmarkComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,FINISH,326,Version1
BenchmarkComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,OnInit_OnParam,177,Version1
BenchmarkComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,OnParam_OnAfterRender,325,Version1
BenchmarkComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,SetParam,174,Version1
BenchmarkComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,SetParam_OnInit,177,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,FINISH,321,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,GenerateOrders,140,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,OnInit_OnParam,168,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,OnParam_OnAfterRender,311,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,PopulateChartOrderState,12,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,SetParam,5,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,SetParam_OnInit,12,Version1
VersionComponent,09771db8-a3b3-4105-96be-90be5a53d4b3,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,FINISH,381,Version1
BenchmarkComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,OnInit_OnParam,219,Version1
BenchmarkComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,OnParam_OnAfterRender,381,Version1
BenchmarkComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,SetParam,216,Version1
BenchmarkComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,SetParam_OnInit,219,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,FINISH,377,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,GenerateOrders,183,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,OnInit_OnParam,210,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,OnParam_OnAfterRender,366,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,PopulateChartOrderState,12,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,SetParam,5,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,SetParam_OnInit,11,Version1
VersionComponent,0c5847bf-f5a8-43e5-aa1b-c0b616e9f1b8,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,FINISH,329,Version1
BenchmarkComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,OnInit_OnParam,195,Version1
BenchmarkComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,OnParam_OnAfterRender,328,Version1
BenchmarkComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,SetParam,192,Version1
BenchmarkComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,SetParam_OnInit,195,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,FINISH,324,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,GenerateOrders,159,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,OnInit_OnParam,185,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,OnParam_OnAfterRender,314,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,PopulateChartOrderState,12,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,SetParam,5,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,SetParam_OnInit,11,Version1
VersionComponent,0cce3b6f-1005-4246-9147-cb4b249c016c,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,FINISH,332,Version1
BenchmarkComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,OnInit_OnParam,171,Version1
BenchmarkComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,OnParam_OnAfterRender,332,Version1
BenchmarkComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,SetParam,168,Version1
BenchmarkComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,SetParam_OnInit,170,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,FINISH,328,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,GenerateOrders,133,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,OnInit_OnParam,161,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,OnParam_OnAfterRender,317,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,PopulateChartOrderState,12,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,SetParam,5,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,SetParam_OnInit,12,Version1
VersionComponent,0eec2cfb-f637-4ea0-9fca-2793296a2cac,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,FINISH,345,Version1
BenchmarkComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,OnInit_OnParam,192,Version1
BenchmarkComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,OnParam_OnAfterRender,344,Version1
BenchmarkComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,SetParam,189,Version1
BenchmarkComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,SetParam_OnInit,191,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,FINISH,340,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,GenerateOrders,154,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,OnInit_OnParam,182,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,OnParam_OnAfterRender,329,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,PopulateChartOrderState,13,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,SetParam,5,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,SetParam_OnInit,12,Version1
VersionComponent,173d0b7e-cb98-4221-b2b8-3e0e04dbb1bd,VisualizeOrderStatusSuccess,10,Version1
BenchmarkComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,FINISH,323,Version1
BenchmarkComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,OnInit_OnParam,191,Version1
BenchmarkComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,OnParam_OnAfterRender,323,Version1
BenchmarkComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,SetParam,188,Version1
BenchmarkComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,SetParam_OnInit,191,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,FINISH,319,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,GenerateOrders,152,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,OnInit_OnParam,182,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,OnParam_OnAfterRender,308,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,PopulateChartOrderState,14,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,SetParam,5,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,SetParam_OnInit,11,Version1
VersionComponent,1cd6c10f-4e57-4912-82e8-c9f56e9dbea2,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,1dff0050-8d51-4d99-8809-72ef107be738,FINISH,319,Version1
BenchmarkComponent,1dff0050-8d51-4d99-8809-72ef107be738,OnInit_OnParam,174,Version1
BenchmarkComponent,1dff0050-8d51-4d99-8809-72ef107be738,OnParam_OnAfterRender,319,Version1
BenchmarkComponent,1dff0050-8d51-4d99-8809-72ef107be738,SetParam,171,Version1
BenchmarkComponent,1dff0050-8d51-4d99-8809-72ef107be738,SetParam_OnInit,174,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,FINISH,315,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,GenerateOrders,137,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,OnInit_OnParam,165,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,OnParam_OnAfterRender,304,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,PopulateChartOrderState,12,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,SetParam,5,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,SetParam_OnInit,11,Version1
VersionComponent,1dff0050-8d51-4d99-8809-72ef107be738,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,FINISH,337,Version1
BenchmarkComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,OnInit_OnParam,172,Version1
BenchmarkComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,OnParam_OnAfterRender,337,Version1
BenchmarkComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,SetParam,169,Version1
BenchmarkComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,SetParam_OnInit,172,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,FINISH,332,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,GenerateOrders,135,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,OnInit_OnParam,162,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,OnParam_OnAfterRender,322,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,PopulateChartOrderState,12,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,SetParam,5,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,SetParam_OnInit,11,Version1
VersionComponent,1f2fa185-88b8-480d-b744-3187bd1d1c3d,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,2046106b-3439-4779-9377-622b2ac02572,FINISH,321,Version1
BenchmarkComponent,2046106b-3439-4779-9377-622b2ac02572,OnInit_OnParam,186,Version1
BenchmarkComponent,2046106b-3439-4779-9377-622b2ac02572,OnParam_OnAfterRender,321,Version1
BenchmarkComponent,2046106b-3439-4779-9377-622b2ac02572,SetParam,183,Version1
BenchmarkComponent,2046106b-3439-4779-9377-622b2ac02572,SetParam_OnInit,186,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,FINISH,317,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,GenerateOrders,149,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,OnInit_OnParam,177,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,OnParam_OnAfterRender,306,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,PopulateChartOrderState,13,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,SetParam,6,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,SetParam_OnInit,12,Version1
VersionComponent,2046106b-3439-4779-9377-622b2ac02572,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,FINISH,320,Version1
BenchmarkComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,OnInit_OnParam,187,Version1
BenchmarkComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,OnParam_OnAfterRender,320,Version1
BenchmarkComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,SetParam,184,Version1
BenchmarkComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,SetParam_OnInit,187,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,FINISH,316,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,GenerateOrders,152,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,OnInit_OnParam,177,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,OnParam_OnAfterRender,305,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,PopulateChartOrderState,11,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,SetParam,5,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,SetParam_OnInit,11,Version1
VersionComponent,2981e279-4bdc-4b8f-aefd-66de525dca90,VisualizeOrderStatusSuccess,10,Version1
BenchmarkComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,FINISH,318,Version1
BenchmarkComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,OnInit_OnParam,178,Version1
BenchmarkComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,OnParam_OnAfterRender,317,Version1
BenchmarkComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,SetParam,175,Version1
BenchmarkComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,SetParam_OnInit,178,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,FINISH,313,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,GenerateOrders,141,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,OnInit_OnParam,168,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,OnParam_OnAfterRender,303,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,PopulateChartOrderState,12,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,SetParam,6,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,SetParam_OnInit,12,Version1
VersionComponent,2b4f3297-f9a7-4c05-bdd2-603daea9e739,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,FINISH,338,Version1
BenchmarkComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,OnInit_OnParam,184,Version1
BenchmarkComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,OnParam_OnAfterRender,337,Version1
BenchmarkComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,SetParam,182,Version1
BenchmarkComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,SetParam_OnInit,184,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,FINISH,334,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,GenerateOrders,148,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,OnInit_OnParam,175,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,OnParam_OnAfterRender,324,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,PopulateChartOrderState,12,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,SetParam,5,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,SetParam_OnInit,11,Version1
VersionComponent,2d51e0e0-7f06-42f5-b84c-753089d2725b,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,325954d3-e9be-4625-83dd-aed997e9d9be,FINISH,332,Version1
BenchmarkComponent,325954d3-e9be-4625-83dd-aed997e9d9be,OnInit_OnParam,175,Version1
BenchmarkComponent,325954d3-e9be-4625-83dd-aed997e9d9be,OnParam_OnAfterRender,332,Version1
BenchmarkComponent,325954d3-e9be-4625-83dd-aed997e9d9be,SetParam,172,Version1
BenchmarkComponent,325954d3-e9be-4625-83dd-aed997e9d9be,SetParam_OnInit,175,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,FINISH,328,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,GenerateOrders,139,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,OnInit_OnParam,165,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,OnParam_OnAfterRender,317,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,PopulateChartOrderState,12,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,SetParam,5,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,SetParam_OnInit,11,Version1
VersionComponent,325954d3-e9be-4625-83dd-aed997e9d9be,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,FINISH,318,Version1
BenchmarkComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,OnInit_OnParam,178,Version1
BenchmarkComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,OnParam_OnAfterRender,318,Version1
BenchmarkComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,SetParam,175,Version1
BenchmarkComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,SetParam_OnInit,178,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,FINISH,314,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,GenerateOrders,141,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,OnInit_OnParam,168,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,OnParam_OnAfterRender,304,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,PopulateChartOrderState,12,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,SetParam,5,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,SetParam_OnInit,12,Version1
VersionComponent,37b0a99e-670c-435a-8899-22ec6ff4e5a5,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,FINISH,309,Version1
BenchmarkComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,OnInit_OnParam,171,Version1
BenchmarkComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,OnParam_OnAfterRender,309,Version1
BenchmarkComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,SetParam,168,Version1
BenchmarkComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,SetParam_OnInit,171,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,FINISH,305,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,GenerateOrders,135,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,OnInit_OnParam,162,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,OnParam_OnAfterRender,295,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,PopulateChartOrderState,12,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,SetParam,5,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,SetParam_OnInit,12,Version1
VersionComponent,4648a5aa-0fb0-402b-84df-9082d27d7d3f,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,FINISH,335,Version1
BenchmarkComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,OnInit_OnParam,175,Version1
BenchmarkComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,OnParam_OnAfterRender,335,Version1
BenchmarkComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,SetParam,172,Version1
BenchmarkComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,SetParam_OnInit,175,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,FINISH,331,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,GenerateOrders,139,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,OnInit_OnParam,166,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,OnParam_OnAfterRender,320,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,PopulateChartOrderState,12,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,SetParam,5,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,SetParam_OnInit,11,Version1
VersionComponent,4687f7b7-c1de-4d37-a8e7-82165a0ad1a4,VisualizeOrderStatusSuccess,9,Version1
BenchmarkComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,FINISH,318,Version1
BenchmarkComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,OnInit_OnParam,177,Version1
BenchmarkComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,OnParam_OnAfterRender,318,Version1
BenchmarkComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,SetParam,174,Version1
BenchmarkComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,SetParam_OnInit,177,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,FINISH,314,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,GenerateOrders,140,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,OnInit_OnParam,168,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,OnParam_OnAfterRender,303,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,PopulateChartOrderState,12,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,SetParam,5,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,SetParam_OnInit,12,Version1
VersionComponent,491272a1-819e-4ea8-bf3d-b9e4743b6684,VisualizeOrderStatusSuccess,10,Version1
BenchmarkComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,FINISH,318,Version1
BenchmarkComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,OnInit_OnParam,180,Version1
BenchmarkComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,OnParam_OnAfterRender,318,Version1
BenchmarkComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,SetParam,177,Version1
BenchmarkComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,SetParam_OnInit,180,Version1
VersionComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,FINISH,314,Version1
VersionComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,GenerateOrders,144,Version1
VersionComponent,4a6e3e5c-9310-4058-8287-ef296a8d797e,OnInit_OnParam,171,Version1
